"","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"2464",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2490,299,2019,56.9,53.6,1022.1,7.8,19.5,39,66.9,55,0.17,0,0,0.0625
"2465",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2491,300,2019,53.4,47.2,1022.7,7.6,14.3,38.1,62.6,44.1,0,0,0,0.25
"2466",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2492,301,2019,56.2,54.1,1011.6,6.7,19.9,36.9,61,55,0.12,0,0,0.328125
"2467",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2493,302,2019,55.5,53.4,1015.1,3.6,26.1,41,57.2,53.6,2.71,0,0,0.560267857142857
"2468",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2494,303,2019,54.5,51.8,1018.5,4.9,28.8,47,57,53.6,0.72,0,0,0.580357142857143
"2469",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2495,304,2019,58.2,50,990,9.9,28,49.9,64,55.4,0.86,0,0,0.564732142857143
"2470",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2496,305,2019,46.5,42.5,1015.7,10,5.4,999.9,55.9,35.1,0,0,1,0.774553571428571
"2471",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2497,306,2019,51,36.8,1016.8,10,7.5,999.9,55.9,36,0,0,0,0.276785714285714
"2472",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2498,307,2019,48.1,30,1026.3,10,7.5,999.9,55.9,42.1,0,0,0,0.598214285714286
"2473",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2499,308,2019,51.5,43.4,1019,10,7.7,999.9,59,37.9,0,0,0,0.28125
"2474",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2500,309,2019,56.6,50.5,1025.2,9.6,11.5,999.9,62.1,42.1,0.01,0,0,0.189732142857143
"2475",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2501,310,2019,47,34.5,1021.6,10,7.2,22,66.9,36,0.11,0,0,0.337053571428571
"2476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2502,311,2019,49.3,42,1022.5,9.8,11,20,54,45,0,0,0,0.59375
"2477",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2503,312,2019,35,24.6,1030.7,10,8,17.1,48,21.9,0,0,0,0.424107142857143
"2478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2504,313,2019,51.5,38.9,1024.1,9.9,10.5,22,62.1,41,0.38,0,0,0.580357142857143
"2479",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2505,314,2019,51.4,42.7,1023.4,9.8,7.8,999.9,60.1,35.1,0,0,0,0.700892857142857
"2480",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2506,315,2019,48.3,37.2,1019.5,10,8.8,999.9,54,32,0,0,0,0.227678571428571
"2481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2507,316,2019,48.5,46,1016.5,6,6,999.9,55.9,35.1,0,0,1,0.459821428571429
"2482",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2508,317,2019,44.8,39.8,1009.7,9.1,10,22.9,51.1,41,0.04,0,0,0.381696428571429
"2483",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2509,318,2019,46.5,43.1,1005.8,8.4,7.5,27,51.1,43,0.38,0,0,0.611607142857143
"2484",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2510,319,2019,48.1,43.4,1011.4,8.8,10.6,29.9,57,32,0.01,0,0,0.620535714285714
"2485",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2511,320,2019,43.3,36.2,1017.1,10,13,26,48.9,34,0.09,0,0,0.651785714285714
"2486",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2512,321,2019,40.4,24.6,1012.4,10,13.9,32.1,57,36,0.22,0,0,0.386160714285714
"2487",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2513,322,2019,35.3,21.8,1024.6,10,10.2,29.9,48.9,32,0.06,0,0,0.328125
"2488",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2514,323,2019,41.5,29.4,1027.1,10,14.2,29.9,46,34,0,0,0,0.198660714285714
"2489",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2515,324,2019,50.2,45.5,1000.6,7.5,13,35.9,57.9,36,0.1,0,0,0.361607142857143
"2490",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2516,325,2019,29,11.6,1019.9,9.3,17.5,35.9,33.1,23,0.25,0,0,0.544642857142857
"2491",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2517,326,2019,35,18.3,1013.2,10,15.8,29.9,42.1,30.9,0,0,0,0.245535714285714
"2492",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2518,327,2019,53.9,50.4,1009.5,8.4,13.1,35.9,60.1,33.1,0,0,0,0.535714285714286
"2493",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2519,328,2019,45.4,36.5,1004.1,10,12.8,33,57.9,41,0.4,0,0,0.638392857142857
"2494",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2520,329,2019,42.7,31.3,1014.8,10,15.7,38.1,60.1,34,0.11,0,0,0.716517857142857
"2495",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2521,330,2019,48.4,44.7,1006.8,3.6,21.7,35.9,51.1,39,0.07,0,0,0.866071428571429
"2496",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522,331,2019,39.7,24.5,1026.2,10,18.4,35,55,34,0.03,0,0,0.383928571428571
"2497",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2523,332,2019,40.5,30.5,1015.6,10,20.1,44.1,55,37.9,0.09,0,0,0.15625
"2498",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2524,333,2019,47.2,41,1000.4,8.9,20.5,44.1,55,39,0.09,0,0,0.0424107142857143
"2499",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2525,334,2019,58.7,48.7,1011.6,8.4,20.2,53,66.9,50,0.23,0,0,0.953125
"2500",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2527,336,2019,33.3,25.6,1035.1,10,5.2,999.9,39.9,19.9,0,0,0,0.368303571428571
"2501",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2528,337,2019,38.4,30.4,1021.7,10,6.8,999.9,48,30.9,0,0,0,0.0647321428571429
"2502",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2529,338,2019,40.1,35,1026.1,10,7.6,999.9,48,28.9,0,0,0,0.207589285714286
"2503",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2530,339,2019,44.5,39.1,1019.1,9,9.1,999.9,48.2,37,0,0,0,0
"2504",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2531,340,2019,35.9,30.3,1025.7,10,5.9,999.9,46.4,28.9,0,0,0,0.131696428571429
"2505",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2532,341,2019,37.5,32,1012.7,7.3,7.3,19,45,30,0.2,0,0,0.770089285714286
"2506",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2533,342,2019,41.3,34.9,1026.8,9.6,9.1,999.9,46.9,28.9,0,0,0,0.345982142857143
"2507",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2534,343,2019,31.8,19.5,1032.5,10,8.7,19,41,21.9,0,0,0,0.223214285714286
